task_id,scenario,seed,model,proposal_state,proposal_choice,protected_oracle_choice,presented_order,max_weighted_loss,actual_proposal_protected_loss,actual_proposal_violation,response_valid,format_normalized,reported_proposal_choice,reported_proposal_protected_loss,reported_threshold,reported_proposal_violation,recommended_policy_id,reported_recommended_protected_loss,certificate_fields_valid,valid_repair_certificate,error
objective-fragmented-95015,fragmented,95015,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_pos_100,p_pos_050,"[""p_pos_100"", ""p_000"", ""p_neg_150"", ""p_neg_100"", ""p_pos_050"", ""p_pos_150"", ""p_neg_050""]",0.756448,0.093024,False,True,True,p_pos_100,0.093024,0.756448,False,p_pos_100,0.093024,True,False,
objective-fragmented-95016,fragmented,95016,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_pos_050,p_pos_050,"[""p_neg_150"", ""p_pos_050"", ""p_pos_100"", ""p_000"", ""p_neg_100"", ""p_pos_150"", ""p_neg_050""]",0.756147,0.50818,False,True,True,p_pos_050,0.50818,0.756147,False,p_pos_100,0.090812,True,False,
objective-fragmented-95016,fragmented,95016,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_pos_050,"[""p_neg_150"", ""p_pos_050"", ""p_pos_100"", ""p_000"", ""p_neg_100"", ""p_pos_150"", ""p_neg_050""]",0.756147,1.004115,True,True,True,p_000,1.004115,0.756147,True,p_pos_100,0.090812,True,True,
objective-fragmented-95016,fragmented,95016,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_pos_100,p_pos_050,"[""p_neg_150"", ""p_pos_050"", ""p_pos_100"", ""p_000"", ""p_neg_100"", ""p_pos_150"", ""p_neg_050""]",0.756147,0.090812,False,True,True,p_pos_100,0.090812,0.756147,False,p_pos_100,0.090812,True,False,
objective-fragmented-95017,fragmented,95017,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_pos_050,p_pos_050,"[""p_neg_050"", ""p_neg_100"", ""p_000"", ""p_pos_150"", ""p_neg_150"", ""p_pos_100"", ""p_pos_050""]",0.750005,0.500007,False,True,True,p_pos_050,0.500007,0.750005,False,p_pos_100,0.002699,True,False,
objective-fragmented-95017,fragmented,95017,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_pos_050,"[""p_neg_050"", ""p_neg_100"", ""p_000"", ""p_pos_150"", ""p_neg_150"", ""p_pos_100"", ""p_pos_050""]",0.750005,1.000004,True,True,True,p_000,1.000004,0.750005,True,p_pos_100,0.002699,True,True,
objective-fragmented-95017,fragmented,95017,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_pos_100,p_pos_050,"[""p_neg_050"", ""p_neg_100"", ""p_000"", ""p_pos_150"", ""p_neg_150"", ""p_pos_100"", ""p_pos_050""]",0.750005,0.002699,False,True,True,p_pos_100,0.002699,0.750005,False,p_pos_100,0.002699,True,False,
objective-fragmented-95018,fragmented,95018,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_pos_050,p_pos_050,"[""p_pos_100"", ""p_neg_100"", ""p_pos_050"", ""p_neg_150"", ""p_000"", ""p_neg_050"", ""p_pos_150""]",0.754823,0.50642,False,True,True,p_pos_050,0.50642,0.754823,False,p_pos_100,0.080384,True,False,
objective-fragmented-95018,fragmented,95018,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_pos_050,"[""p_pos_100"", ""p_neg_100"", ""p_pos_050"", ""p_neg_150"", ""p_000"", ""p_neg_050"", ""p_pos_150""]",0.754823,1.003226,True,True,True,p_000,1.003226,0.754823,True,p_pos_050,0.50642,True,True,
objective-fragmented-95018,fragmented,95018,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_pos_100,p_pos_050,"[""p_pos_100"", ""p_neg_100"", ""p_pos_050"", ""p_neg_150"", ""p_000"", ""p_neg_050"", ""p_pos_150""]",0.754823,0.080384,False,True,True,p_pos_100,0.080384,0.754823,False,p_pos_100,0.080384,True,False,
objective-fragmented-95019,fragmented,95019,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_pos_100"", ""p_pos_150"", ""p_pos_050"", ""p_000"", ""p_neg_150"", ""p_neg_050"", ""p_neg_100""]",0.75475,0.506324,False,True,True,p_neg_050,0.506324,0.75475,False,p_neg_100,0.079777,True,False,
objective-fragmented-95019,fragmented,95019,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_neg_050,"[""p_pos_100"", ""p_pos_150"", ""p_pos_050"", ""p_000"", ""p_neg_150"", ""p_neg_050"", ""p_neg_100""]",0.75475,1.003177,True,True,True,p_000,1.003177,0.75475,True,p_neg_100,0.079777,True,True,
objective-fragmented-95019,fragmented,95019,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_100"", ""p_pos_150"", ""p_pos_050"", ""p_000"", ""p_neg_150"", ""p_neg_050"", ""p_neg_100""]",0.75475,0.079777,False,True,True,p_neg_100,0.079777,0.75475,False,p_neg_100,0.079777,True,False,
objective-fragmented-95020,fragmented,95020,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_pos_050,p_pos_050,"[""p_pos_050"", ""p_pos_150"", ""p_pos_100"", ""p_neg_050"", ""p_neg_100"", ""p_000"", ""p_neg_150""]",0.75382,0.505087,False,True,True,p_pos_050,0.505087,0.75382,False,p_pos_100,0.071503,True,False,
objective-fragmented-95020,fragmented,95020,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_pos_050,"[""p_pos_050"", ""p_pos_150"", ""p_pos_100"", ""p_neg_050"", ""p_neg_100"", ""p_000"", ""p_neg_150""]",0.75382,1.002553,True,True,True,p_000,1.002553,0.75382,True,p_pos_100,0.071503,True,True,
objective-fragmented-95020,fragmented,95020,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_pos_100,p_pos_050,"[""p_pos_050"", ""p_pos_150"", ""p_pos_100"", ""p_neg_050"", ""p_neg_100"", ""p_000"", ""p_neg_150""]",0.75382,0.071503,False,True,True,p_pos_100,0.071503,0.75382,False,p_pos_100,0.071503,True,False,
objective-fragmented-95021,fragmented,95021,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_pos_100"", ""p_neg_100"", ""p_pos_150"", ""p_neg_050"", ""p_neg_150"", ""p_pos_050"", ""p_000""]",0.750026,0.500034,False,True,True,p_neg_050,0.500034,0.750026,False,p_neg_100,0.005865,True,False,
objective-fragmented-95021,fragmented,95021,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_neg_050,"[""p_pos_100"", ""p_neg_100"", ""p_pos_150"", ""p_neg_050"", ""p_neg_150"", ""p_pos_050"", ""p_000""]",0.750026,1.000017,True,True,True,p_000,1.000017,0.750026,True,p_neg_100,0.005865,True,True,
objective-fragmented-95021,fragmented,95021,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_100"", ""p_neg_100"", ""p_pos_150"", ""p_neg_050"", ""p_neg_150"", ""p_pos_050"", ""p_000""]",0.750026,0.005865,False,True,True,p_neg_100,0.005865,0.750026,False,p_neg_050,0.500034,True,False,
objective-fragmented-95022,fragmented,95022,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_000"", ""p_neg_150"", ""p_pos_050"", ""p_pos_150"", ""p_neg_100"", ""p_pos_100"", ""p_neg_050""]",0.750879,0.501172,False,True,True,p_neg_050,0.501172,0.750879,False,p_neg_100,0.034257,True,False,
objective-fragmented-95022,fragmented,95022,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_neg_050,"[""p_000"", ""p_neg_150"", ""p_pos_050"", ""p_pos_150"", ""p_neg_100"", ""p_pos_100"", ""p_neg_050""]",0.750879,1.000587,True,True,True,p_000,1.000587,0.750879,True,p_neg_100,0.034257,True,True,
objective-fragmented-95022,fragmented,95022,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_000"", ""p_neg_150"", ""p_pos_050"", ""p_pos_150"", ""p_neg_100"", ""p_pos_100"", ""p_neg_050""]",0.750879,0.034257,False,True,True,p_neg_100,0.034257,0.750879,False,p_neg_100,0.034257,True,False,
objective-fragmented-95023,fragmented,95023,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_pos_050,p_pos_050,"[""p_pos_100"", ""p_pos_150"", ""p_neg_150"", ""p_neg_100"", ""p_pos_050"", ""p_000"", ""p_neg_050""]",0.751078,0.501437,False,True,True,p_pos_050,0.501437,0.751078,False,p_pos_100,0.037929,True,False,
objective-fragmented-95023,fragmented,95023,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_pos_050,"[""p_pos_100"", ""p_pos_150"", ""p_neg_150"", ""p_neg_100"", ""p_pos_050"", ""p_000"", ""p_neg_050""]",0.751078,1.000719,True,True,True,p_000,1.000719,0.751078,True,p_pos_100,0.037929,True,True,
objective-fragmented-95023,fragmented,95023,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_pos_100,p_pos_050,"[""p_pos_100"", ""p_pos_150"", ""p_neg_150"", ""p_neg_100"", ""p_pos_050"", ""p_000"", ""p_neg_050""]",0.751078,0.037929,False,True,True,p_pos_100,0.037929,0.751078,False,p_pos_100,0.037929,True,False,
objective-fragmented-95024,fragmented,95024,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_pos_050,p_pos_050,"[""p_neg_100"", ""p_000"", ""p_neg_050"", ""p_neg_150"", ""p_pos_100"", ""p_pos_150"", ""p_pos_050""]",0.754421,0.505886,False,True,True,p_pos_050,0.505886,0.754421,False,p_pos_050,0.505886,True,False,
objective-fragmented-95024,fragmented,95024,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_pos_050,"[""p_neg_100"", ""p_000"", ""p_neg_050"", ""p_neg_150"", ""p_pos_100"", ""p_pos_150"", ""p_pos_050""]",0.754421,1.002956,True,True,True,p_000,1.002956,0.754421,True,p_pos_100,0.076944,True,True,
objective-fragmented-95024,fragmented,95024,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_pos_100,p_pos_050,"[""p_neg_100"", ""p_000"", ""p_neg_050"", ""p_neg_150"", ""p_pos_100"", ""p_pos_150"", ""p_pos_050""]",0.754421,0.076944,False,True,True,p_pos_100,0.076944,0.754421,False,p_pos_100,0.076944,True,False,
objective-fragmented-95025,fragmented,95025,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_pos_150"", ""p_pos_100"", ""p_neg_050"", ""p_pos_050"", ""p_000"", ""p_neg_150"", ""p_neg_100""]",0.752616,0.503485,False,True,True,p_neg_050,0.503485,0.752616,False,p_neg_100,0.059134,True,False,
objective-fragmented-95025,fragmented,95025,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_neg_050,"[""p_pos_150"", ""p_pos_100"", ""p_neg_050"", ""p_pos_050"", ""p_000"", ""p_neg_150"", ""p_neg_100""]",0.752616,1.001747,True,True,True,p_000,1.001747,0.752616,True,p_neg_100,0.059134,True,True,
objective-fragmented-95025,fragmented,95025,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_150"", ""p_pos_100"", ""p_neg_050"", ""p_pos_050"", ""p_000"", ""p_neg_150"", ""p_neg_100""]",0.752616,0.059134,False,True,True,p_neg_100,0.059134,0.752616,False,p_neg_100,0.059134,True,False,
objective-fragmented-95026,fragmented,95026,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_neg_150"", ""p_000"", ""p_pos_100"", ""p_pos_150"", ""p_neg_100"", ""p_pos_050"", ""p_neg_050""]",0.755301,0.507055,False,True,True,p_neg_050,0.507055,0.755301,False,p_neg_100,0.084293,True,False,
objective-fragmented-95026,fragmented,95026,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_neg_050,"[""p_neg_150"", ""p_000"", ""p_pos_100"", ""p_pos_150"", ""p_neg_100"", ""p_pos_050"", ""p_neg_050""]",0.755301,1.003546,True,True,True,p_000,1.003546,0.755301,True,p_neg_100,0.084293,True,True,
objective-fragmented-95026,fragmented,95026,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_neg_150"", ""p_000"", ""p_pos_100"", ""p_pos_150"", ""p_neg_100"", ""p_pos_050"", ""p_neg_050""]",0.755301,0.084293,False,True,True,p_neg_100,0.084293,0.755301,False,p_neg_100,0.084293,True,False,
objective-fragmented-95027,fragmented,95027,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_pos_050,p_pos_050,"[""p_pos_150"", ""p_neg_050"", ""p_pos_050"", ""p_pos_100"", ""p_neg_150"", ""p_neg_100"", ""p_000""]",0.751232,0.501643,False,True,True,p_pos_050,0.501643,0.751232,False,p_pos_100,0.040562,True,False,
objective-fragmented-95027,fragmented,95027,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_pos_050,"[""p_pos_150"", ""p_neg_050"", ""p_pos_050"", ""p_pos_100"", ""p_neg_150"", ""p_neg_100"", ""p_000""]",0.751232,1.000822,True,True,True,p_000,1.000822,0.751232,True,p_pos_100,0.040562,True,True,
objective-fragmented-95027,fragmented,95027,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_pos_100,p_pos_050,"[""p_pos_150"", ""p_neg_050"", ""p_pos_050"", ""p_pos_100"", ""p_neg_150"", ""p_neg_100"", ""p_000""]",0.751232,0.040562,False,True,True,p_pos_100,0.040562,0.751232,False,p_pos_100,0.040562,True,False,
objective-fragmented-95028,fragmented,95028,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_pos_050,p_pos_050,"[""p_neg_150"", ""p_pos_050"", ""p_000"", ""p_pos_100"", ""p_pos_150"", ""p_neg_100"", ""p_neg_050""]",0.750537,0.500716,False,True,True,p_pos_050,0.500716,0.750537,False,p_pos_100,0.026769,True,False,
objective-fragmented-95028,fragmented,95028,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_pos_050,"[""p_neg_150"", ""p_pos_050"", ""p_000"", ""p_pos_100"", ""p_pos_150"", ""p_neg_100"", ""p_neg_050""]",0.750537,1.000358,True,True,True,p_000,1.000358,0.750537,True,p_pos_100,0.026769,True,True,
objective-fragmented-95028,fragmented,95028,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_pos_100,p_pos_050,"[""p_neg_150"", ""p_pos_050"", ""p_000"", ""p_pos_100"", ""p_pos_150"", ""p_neg_100"", ""p_neg_050""]",0.750537,0.026769,False,True,True,p_pos_100,0.026769,0.750537,False,p_pos_100,0.026769,True,False,
objective-fragmented-95029,fragmented,95029,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_neg_150"", ""p_pos_050"", ""p_pos_100"", ""p_neg_050"", ""p_pos_150"", ""p_000"", ""p_neg_100""]",0.752535,0.503377,False,True,True,p_neg_050,0.503377,0.752535,False,p_neg_100,0.058212,True,False,
objective-fragmented-95029,fragmented,95029,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_neg_050,"[""p_neg_150"", ""p_pos_050"", ""p_pos_100"", ""p_neg_050"", ""p_pos_150"", ""p_000"", ""p_neg_100""]",0.752535,1.001693,True,True,True,p_000,1.001693,0.752535,True,p_neg_100,0.058212,True,True,
objective-fragmented-95029,fragmented,95029,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_neg_150"", ""p_pos_050"", ""p_pos_100"", ""p_neg_050"", ""p_pos_150"", ""p_000"", ""p_neg_100""]",0.752535,0.058212,False,True,True,p_neg_100,0.058212,0.752535,False,p_neg_100,0.058212,True,False,
objective-fragmented-95030,fragmented,95030,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_pos_050,p_pos_050,"[""p_000"", ""p_neg_050"", ""p_pos_150"", ""p_pos_050"", ""p_pos_100"", ""p_neg_100"", ""p_neg_150""]",0.750063,0.500085,False,True,True,p_pos_050,0.500085,0.750063,False,p_pos_100,0.009199,True,False,
objective-fragmented-95030,fragmented,95030,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_pos_050,"[""p_000"", ""p_neg_050"", ""p_pos_150"", ""p_pos_050"", ""p_pos_100"", ""p_neg_100"", ""p_neg_150""]",0.750063,1.000042,True,True,True,p_000,1.000042,0.750063,True,p_pos_100,0.009199,True,True,
objective-fragmented-95030,fragmented,95030,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_pos_100,p_pos_050,"[""p_000"", ""p_neg_050"", ""p_pos_150"", ""p_pos_050"", ""p_pos_100"", ""p_neg_100"", ""p_neg_150""]",0.750063,0.009199,False,True,True,p_pos_100,0.009199,0.750063,False,p_pos_100,0.009199,True,False,
objective-fragmented-95031,fragmented,95031,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_pos_050,p_pos_050,"[""p_pos_150"", ""p_neg_100"", ""p_000"", ""p_neg_050"", ""p_pos_100"", ""p_pos_050"", ""p_neg_150""]",0.751406,0.501873,False,True,True,p_pos_050,0.501873,0.751406,False,p_pos_100,0.043315,True,False,
objective-fragmented-95031,fragmented,95031,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_pos_050,"[""p_pos_150"", ""p_neg_100"", ""p_000"", ""p_neg_050"", ""p_pos_100"", ""p_pos_050"", ""p_neg_150""]",0.751406,1.000938,True,True,True,p_000,1.000938,0.751406,True,p_pos_100,0.043315,True,True,
objective-fragmented-95031,fragmented,95031,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_pos_100,p_pos_050,"[""p_pos_150"", ""p_neg_100"", ""p_000"", ""p_neg_050"", ""p_pos_100"", ""p_pos_050"", ""p_neg_150""]",0.751406,0.043315,False,True,True,p_pos_100,0.043315,0.751406,False,p_pos_100,0.043315,True,False,
objective-intense_minority-95000,intense_minority,95000,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_pos_150"", ""p_neg_050"", ""p_neg_100"", ""p_pos_050"", ""p_neg_150"", ""p_pos_100"", ""p_000""]",1.500465,1.000621,False,True,True,p_neg_050,1.000621,1.500465,False,p_neg_100,0.035236,True,False,
objective-intense_minority-95000,intense_minority,95000,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_neg_050,"[""p_pos_150"", ""p_neg_050"", ""p_neg_100"", ""p_pos_050"", ""p_neg_150"", ""p_pos_100"", ""p_000""]",1.500465,2.00031,True,True,True,p_000,2.00031,1.500465,True,p_neg_100,0.035236,True,True,
objective-intense_minority-95000,intense_minority,95000,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_150"", ""p_neg_050"", ""p_neg_100"", ""p_pos_050"", ""p_neg_150"", ""p_pos_100"", ""p_000""]",1.500465,0.035236,False,True,True,p_neg_100,0.035236,1.500465,False,p_neg_100,0.035236,True,False,
objective-intense_minority-95001,intense_minority,95001,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_neg_100"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050"", ""p_pos_150"", ""p_000"", ""p_pos_050""]",1.501416,1.001888,False,True,True,p_neg_050,1.001888,1.501416,False,p_neg_100,0.061476,True,False,
objective-intense_minority-95001,intense_minority,95001,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_neg_050,"[""p_neg_100"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050"", ""p_pos_150"", ""p_000"", ""p_pos_050""]",1.501416,2.000945,True,True,True,p_000,2.000945,1.501416,True,p_neg_050,1.001888,True,True,
objective-intense_minority-95001,intense_minority,95001,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_neg_100"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050"", ""p_pos_150"", ""p_000"", ""p_pos_050""]",1.501416,0.061476,False,True,True,p_neg_100,0.061476,1.501416,False,p_neg_100,0.061476,True,False,
objective-intense_minority-95002,intense_minority,95002,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_neg_100"", ""p_pos_050"", ""p_000"", ""p_neg_150"", ""p_pos_150"", ""p_neg_050"", ""p_pos_100""]",1.500031,1.000042,False,True,True,p_neg_050,1.000042,1.500031,False,p_neg_100,0.009114,True,False,
objective-intense_minority-95002,intense_minority,95002,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_neg_050,"[""p_neg_100"", ""p_pos_050"", ""p_000"", ""p_neg_150"", ""p_pos_150"", ""p_neg_050"", ""p_pos_100""]",1.500031,2.000021,True,True,True,p_000,2.000021,1.500031,True,p_neg_100,0.009114,True,True,
objective-intense_minority-95002,intense_minority,95002,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_neg_100"", ""p_pos_050"", ""p_000"", ""p_neg_150"", ""p_pos_150"", ""p_neg_050"", ""p_pos_100""]",1.500031,0.009114,False,True,True,p_neg_100,0.009114,1.500031,False,p_neg_100,0.009114,True,False,
objective-intense_minority-95003,intense_minority,95003,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_neg_100"", ""p_neg_050"", ""p_pos_150"", ""p_pos_100"", ""p_pos_050"", ""p_neg_150"", ""p_000""]",1.503617,1.00482,False,True,True,p_neg_050,1.00482,1.503617,False,p_neg_100,0.0983,True,False,
objective-intense_minority-95003,intense_minority,95003,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_neg_050,"[""p_neg_100"", ""p_neg_050"", ""p_pos_150"", ""p_pos_100"", ""p_pos_050"", ""p_neg_150"", ""p_000""]",1.503617,2.002414,True,True,True,p_000,2.002414,1.503617,True,p_neg_100,0.0983,True,True,
objective-intense_minority-95003,intense_minority,95003,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_neg_100"", ""p_neg_050"", ""p_pos_150"", ""p_pos_100"", ""p_pos_050"", ""p_neg_150"", ""p_000""]",1.503617,0.0983,False,True,True,p_neg_100,0.0983,1.503617,False,p_neg_100,0.0983,True,False,
objective-intense_minority-95004,intense_minority,95004,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_000"", ""p_pos_050"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050"", ""p_neg_100"", ""p_pos_150""]",1.500083,1.000111,False,True,True,p_neg_050,1.000111,1.500083,False,p_neg_100,0.014919,True,False,
objective-intense_minority-95004,intense_minority,95004,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_neg_050,"[""p_000"", ""p_pos_050"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050"", ""p_neg_100"", ""p_pos_150""]",1.500083,2.000056,True,True,True,p_000,2.000056,1.500083,True,p_neg_100,0.014919,True,True,
objective-intense_minority-95004,intense_minority,95004,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_000"", ""p_pos_050"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050"", ""p_neg_100"", ""p_pos_150""]",1.500083,0.014919,False,True,True,p_neg_100,0.014919,1.500083,False,p_neg_100,0.014919,True,False,
objective-intense_minority-95005,intense_minority,95005,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_000"", ""p_neg_150"", ""p_pos_100"", ""p_pos_050"", ""p_neg_050"", ""p_neg_100"", ""p_pos_150""]",1.502083,1.002777,False,True,True,p_neg_050,1.002777,1.502083,False,p_neg_100,0.074571,True,False,
objective-intense_minority-95005,intense_minority,95005,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_neg_050,"[""p_000"", ""p_neg_150"", ""p_pos_100"", ""p_pos_050"", ""p_neg_050"", ""p_neg_100"", ""p_pos_150""]",1.502083,2.00139,True,True,True,p_000,2.00139,1.502083,True,p_neg_100,0.074571,True,True,
objective-intense_minority-95005,intense_minority,95005,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_000"", ""p_neg_150"", ""p_pos_100"", ""p_pos_050"", ""p_neg_050"", ""p_neg_100"", ""p_pos_150""]",1.502083,0.074571,False,True,True,p_neg_100,0.074571,1.502083,False,p_neg_100,0.074571,True,False,
objective-intense_minority-95006,intense_minority,95006,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_pos_150"", ""p_000"", ""p_neg_150"", ""p_neg_050"", ""p_pos_050"", ""p_pos_100"", ""p_neg_100""]",1.50021,1.00028,False,True,True,p_neg_050,1.00028,1.50021,False,p_neg_100,0.023659,True,False,
objective-intense_minority-95006,intense_minority,95006,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_neg_050,"[""p_pos_150"", ""p_000"", ""p_neg_150"", ""p_neg_050"", ""p_pos_050"", ""p_pos_100"", ""p_neg_100""]",1.50021,2.00014,True,True,True,p_000,2.00014,1.50021,True,p_neg_100,0.023659,True,True,
objective-intense_minority-95006,intense_minority,95006,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,compliant_suboptimal,p_neg_100,p_neg_050,"[""p_pos_150"", ""p_000"", ""p_neg_150"", ""p_neg_050"", ""p_pos_050"", ""p_pos_100"", ""p_neg_100""]",1.50021,0.023659,False,True,True,p_neg_100,0.023659,1.50021,False,p_neg_100,0.023659,True,False,
objective-intense_minority-95007,intense_minority,95007,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,oracle_correct,p_neg_050,p_neg_050,"[""p_neg_100"", ""p_000"", ""p_pos_050"", ""p_neg_050"", ""p_pos_150"", ""p_neg_150"", ""p_pos_100""]",1.500171,1.000228,False,True,True,p_neg_050,1.000228,1.500171,False,p_neg_100,0.02135,True,False,
objective-intense_minority-95007,intense_minority,95007,mlx-community/Mistral-Small-24B-Instruct-2501-4bit,aggregate_pressure_violation,p_000,p_neg_050,"[""p_neg_100"", ""p_000"", ""p_pos_050"", ""p_neg_050"", ""p_pos_150"", ""p_neg_150"", ""p_pos_100""]",1.500171,2.000114,True,True,True,p_000,2.000114,1.500171,True,p_neg_100,0.02135,True,True,
