task_id,scenario,seed,model,proposal_state,proposal_choice,protected_oracle_choice,presented_order,max_weighted_loss,actual_proposal_protected_loss,actual_proposal_violation,response_valid,format_normalized,reported_proposal_choice,reported_proposal_protected_loss,reported_threshold,reported_proposal_violation,recommended_policy_id,reported_recommended_protected_loss,certificate_fields_valid,valid_repair_certificate,error
objective-intense_minority-90011,intense_minority,90011,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_neg_100"", ""p_neg_050"", ""p_pos_050"", ""p_pos_100"", ""p_000"", ""p_pos_150"", ""p_neg_150""]",0.507622,2.000057,True,True,False,p_000,2.000057,0.507622,True,p_neg_100,0.01513,True,True,
objective-intense_minority-90012,intense_minority,90012,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_neg_050"", ""p_pos_150"", ""p_000"", ""p_pos_050"", ""p_neg_100"", ""p_neg_150"", ""p_pos_100""]",0.511748,0.023225,False,True,False,p_neg_100,0.023225,0.511748,False,p_neg_100,0.023225,True,False,
objective-intense_minority-90012,intense_minority,90012,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_neg_050"", ""p_pos_150"", ""p_000"", ""p_pos_050"", ""p_neg_100"", ""p_neg_150"", ""p_pos_100""]",0.511748,2.000135,True,True,False,p_000,2.000135,0.511748,True,p_neg_100,0.023225,True,True,
objective-intense_minority-90013,intense_minority,90013,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_pos_050"", ""p_pos_150"", ""p_neg_150"", ""p_neg_100"", ""p_pos_100"", ""p_000"", ""p_neg_050""]",0.500978,0.001955,False,True,False,p_neg_100,0.001955,0.500978,False,p_neg_100,0.001955,True,False,
objective-intense_minority-90013,intense_minority,90013,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_pos_050"", ""p_pos_150"", ""p_neg_150"", ""p_neg_100"", ""p_pos_100"", ""p_000"", ""p_neg_050""]",0.500978,2.000001,True,True,False,p_000,2.000001,0.500978,True,p_neg_100,0.001955,True,True,
objective-intense_minority-90014,intense_minority,90014,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_pos_050"", ""p_neg_050"", ""p_neg_100"", ""p_neg_150"", ""p_000"", ""p_pos_150"", ""p_pos_100""]",0.501734,0.003463,False,True,False,p_neg_100,0.003463,0.501734,False,p_neg_100,0.003463,True,False,
objective-intense_minority-90014,intense_minority,90014,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_pos_050"", ""p_neg_050"", ""p_neg_100"", ""p_neg_150"", ""p_000"", ""p_pos_150"", ""p_pos_100""]",0.501734,2.000003,True,True,False,p_000,2.000003,0.501734,True,p_neg_100,0.003463,True,True,
objective-intense_minority-90015,intense_minority,90015,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_pos_100"", ""p_pos_050"", ""p_neg_100"", ""p_000"", ""p_neg_050"", ""p_pos_150"", ""p_neg_150""]",0.52714,0.052883,False,True,False,p_neg_100,0.052883,0.52714,False,p_neg_100,0.052883,True,False,
objective-intense_minority-90015,intense_minority,90015,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_pos_100"", ""p_pos_050"", ""p_neg_100"", ""p_000"", ""p_neg_050"", ""p_pos_150"", ""p_neg_150""]",0.52714,2.000699,True,True,False,p_000,2.000699,0.52714,True,p_neg_100,0.052883,True,True,
objective-intense_minority-90016,intense_minority,90016,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_neg_100"", ""p_pos_150"", ""p_000"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050"", ""p_pos_050""]",0.51901,0.037324,False,True,False,p_neg_100,0.037324,0.51901,False,p_neg_100,0.037324,True,False,
objective-intense_minority-90016,intense_minority,90016,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_neg_100"", ""p_pos_150"", ""p_000"", ""p_pos_100"", ""p_neg_150"", ""p_neg_050"", ""p_pos_050""]",0.51901,2.000348,True,True,False,p_000,2.000348,0.51901,True,p_neg_100,0.037324,True,True,
objective-intense_minority-90017,intense_minority,90017,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_neg_100"", ""p_pos_100"", ""p_000"", ""p_neg_050"", ""p_pos_050"", ""p_pos_150"", ""p_neg_150""]",0.5432,0.082965,False,True,False,p_neg_100,0.082965,0.5432,False,p_neg_100,0.082965,True,False,
objective-intense_minority-90017,intense_minority,90017,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_neg_100"", ""p_pos_100"", ""p_000"", ""p_neg_050"", ""p_pos_050"", ""p_pos_150"", ""p_neg_150""]",0.5432,2.00172,True,True,False,p_000,2.00172,0.5432,True,p_neg_100,0.082965,True,True,
objective-intense_minority-90018,intense_minority,90018,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_neg_050"", ""p_neg_150"", ""p_neg_100"", ""p_pos_150"", ""p_pos_100"", ""p_000"", ""p_pos_050""]",0.539886,0.076825,False,True,False,p_neg_100,0.076825,0.539886,False,p_neg_100,0.076825,True,False,
objective-intense_minority-90018,intense_minority,90018,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_neg_050"", ""p_neg_150"", ""p_neg_100"", ""p_pos_150"", ""p_pos_100"", ""p_000"", ""p_pos_050""]",0.539886,2.001475,True,True,False,p_000,2.001475,0.539886,True,p_neg_100,0.076825,True,True,
objective-intense_minority-90019,intense_minority,90019,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_pos_050"", ""p_pos_100"", ""p_neg_100"", ""p_pos_150"", ""p_neg_050"", ""p_neg_150"", ""p_000""]",0.518113,0.035592,False,True,False,p_neg_100,0.035592,0.518113,False,p_neg_100,0.035592,True,False,
objective-intense_minority-90019,intense_minority,90019,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_pos_050"", ""p_pos_100"", ""p_neg_100"", ""p_pos_150"", ""p_neg_050"", ""p_neg_150"", ""p_000""]",0.518113,2.000317,True,True,False,p_000,2.000317,0.518113,True,p_neg_100,0.035592,True,True,
objective-intense_minority-90020,intense_minority,90020,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_pos_050"", ""p_pos_150"", ""p_neg_100"", ""p_neg_050"", ""p_pos_100"", ""p_neg_150"", ""p_000""]",0.52894,0.056298,False,True,False,p_neg_100,0.056298,0.52894,False,p_000,2.000792,True,False,
objective-intense_minority-90020,intense_minority,90020,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_pos_050"", ""p_pos_150"", ""p_neg_100"", ""p_neg_050"", ""p_pos_100"", ""p_neg_150"", ""p_000""]",0.52894,2.000792,True,True,False,p_000,2.000792,0.52894,True,p_neg_100,0.056298,True,True,
objective-intense_minority-90021,intense_minority,90021,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_neg_050"", ""p_000"", ""p_pos_050"", ""p_neg_150"", ""p_pos_150"", ""p_neg_100"", ""p_pos_100""]",0.504345,0.008652,False,True,False,p_neg_100,0.008652,0.504345,False,p_neg_100,0.008652,True,False,
objective-intense_minority-90021,intense_minority,90021,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_neg_050"", ""p_000"", ""p_pos_050"", ""p_neg_150"", ""p_pos_150"", ""p_neg_100"", ""p_pos_100""]",0.504345,2.000019,True,True,False,p_000,2.000019,0.504345,True,p_neg_100,0.008652,True,True,
objective-intense_minority-90022,intense_minority,90022,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_neg_150"", ""p_000"", ""p_neg_100"", ""p_pos_100"", ""p_pos_150"", ""p_pos_050"", ""p_neg_050""]",0.527359,0.053299,False,True,False,p_neg_100,0.053299,0.527359,False,p_neg_100,0.053299,True,False,
objective-intense_minority-90022,intense_minority,90022,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_neg_150"", ""p_000"", ""p_neg_100"", ""p_pos_100"", ""p_pos_150"", ""p_pos_050"", ""p_neg_050""]",0.527359,2.00071,True,True,False,p_000,2.00071,0.527359,True,p_neg_100,0.053299,True,True,
objective-intense_minority-90023,intense_minority,90023,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_000"", ""p_neg_100"", ""p_neg_050"", ""p_pos_150"", ""p_pos_100"", ""p_pos_050"", ""p_neg_150""]",0.520823,0.040814,False,True,False,p_neg_100,0.040814,0.520823,False,p_neg_100,0.040814,True,False,
objective-intense_minority-90023,intense_minority,90023,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_000"", ""p_neg_100"", ""p_neg_050"", ""p_pos_150"", ""p_pos_100"", ""p_pos_050"", ""p_neg_150""]",0.520823,2.000416,True,True,False,p_000,2.000416,0.520823,True,p_neg_100,0.040814,True,True,
objective-intense_minority-90024,intense_minority,90024,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_pos_050"", ""p_neg_050"", ""p_pos_150"", ""p_000"", ""p_pos_100"", ""p_neg_100"", ""p_neg_150""]",0.521219,0.041573,False,True,False,p_neg_100,0.041573,0.521219,False,p_neg_100,0.041573,True,False,
objective-intense_minority-90024,intense_minority,90024,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_pos_050"", ""p_neg_050"", ""p_pos_150"", ""p_000"", ""p_pos_100"", ""p_neg_100"", ""p_neg_150""]",0.521219,2.000432,True,True,False,p_000,2.000432,0.521219,True,p_neg_100,0.041573,True,True,
objective-intense_minority-90025,intense_minority,90025,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_neg_150"", ""p_neg_100"", ""p_neg_050"", ""p_pos_050"", ""p_000"", ""p_pos_150"", ""p_pos_100""]",0.521373,0.041869,False,True,False,p_neg_100,0.041869,0.521373,False,p_neg_100,0.041869,True,False,
objective-intense_minority-90025,intense_minority,90025,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_neg_150"", ""p_neg_100"", ""p_neg_050"", ""p_pos_050"", ""p_000"", ""p_pos_150"", ""p_pos_100""]",0.521373,2.000438,True,True,False,p_000,2.000438,0.521373,True,p_neg_100,0.041869,True,True,
objective-intense_minority-90026,intense_minority,90026,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_000"", ""p_pos_050"", ""p_neg_150"", ""p_neg_100"", ""p_pos_100"", ""p_neg_050"", ""p_pos_150""]",0.550902,0.097101,False,True,False,p_neg_100,0.097101,0.550902,False,p_neg_100,0.097101,True,False,
objective-intense_minority-90026,intense_minority,90026,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_000"", ""p_pos_050"", ""p_neg_150"", ""p_neg_100"", ""p_pos_100"", ""p_neg_050"", ""p_pos_150""]",0.550902,2.002356,True,True,False,p_000,2.002356,0.550902,True,p_neg_100,0.097101,True,True,
objective-intense_minority-90027,intense_minority,90027,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_neg_150"", ""p_pos_150"", ""p_pos_100"", ""p_pos_050"", ""p_neg_050"", ""p_000"", ""p_neg_100""]",0.5047,0.009357,False,True,False,p_neg_100,0.009357,0.5047,False,p_neg_100,0.009357,True,False,
objective-intense_minority-90027,intense_minority,90027,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_neg_150"", ""p_pos_150"", ""p_pos_100"", ""p_pos_050"", ""p_neg_050"", ""p_000"", ""p_neg_100""]",0.5047,2.000022,True,True,False,p_000,2.000022,0.5047,True,p_neg_100,0.009357,True,True,
objective-intense_minority-90028,intense_minority,90028,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_pos_100"", ""p_000"", ""p_pos_150"", ""p_neg_050"", ""p_neg_100"", ""p_neg_150"", ""p_pos_050""]",0.550026,0.095503,False,True,False,p_neg_100,0.095503,0.550026,False,p_neg_100,0.095503,True,False,
objective-intense_minority-90028,intense_minority,90028,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_pos_100"", ""p_000"", ""p_pos_150"", ""p_neg_050"", ""p_neg_100"", ""p_neg_150"", ""p_pos_050""]",0.550026,2.002279,True,True,False,p_000,2.002279,0.550026,True,p_neg_100,0.095503,True,True,
objective-intense_minority-90029,intense_minority,90029,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_pos_150"", ""p_pos_050"", ""p_neg_100"", ""p_neg_150"", ""p_neg_050"", ""p_pos_100"", ""p_000""]",0.533388,0.064686,False,True,False,p_neg_100,0.064686,0.533388,False,p_neg_100,0.064686,True,False,
objective-intense_minority-90029,intense_minority,90029,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_pos_150"", ""p_pos_050"", ""p_neg_100"", ""p_neg_150"", ""p_neg_050"", ""p_pos_100"", ""p_000""]",0.533388,2.001046,True,True,False,p_000,2.001046,0.533388,True,p_neg_100,0.064686,True,True,
objective-intense_minority-90030,intense_minority,90030,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_neg_100"", ""p_neg_150"", ""p_pos_050"", ""p_pos_150"", ""p_pos_100"", ""p_neg_050"", ""p_000""]",0.525728,0.050198,False,True,False,p_neg_100,0.050198,0.525728,False,p_neg_100,0.050198,True,False,
objective-intense_minority-90030,intense_minority,90030,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_neg_100"", ""p_neg_150"", ""p_pos_050"", ""p_pos_150"", ""p_pos_100"", ""p_neg_050"", ""p_000""]",0.525728,2.00063,True,True,False,p_000,2.00063,0.525728,True,p_neg_100,0.050198,True,True,
objective-intense_minority-90031,intense_minority,90031,mlx-community/Qwen3-8B-4bit,oracle_correct,p_neg_100,p_neg_100,"[""p_neg_150"", ""p_neg_100"", ""p_pos_150"", ""p_000"", ""p_pos_100"", ""p_neg_050"", ""p_pos_050""]",0.502364,0.004717,False,True,False,p_neg_100,0.004717,0.502364,False,p_neg_100,0.004717,True,False,
objective-intense_minority-90031,intense_minority,90031,mlx-community/Qwen3-8B-4bit,aggregate_pressure_violation,p_000,p_neg_100,"[""p_neg_150"", ""p_neg_100"", ""p_pos_150"", ""p_000"", ""p_pos_100"", ""p_neg_050"", ""p_pos_050""]",0.502364,2.000006,True,True,False,p_000,2.000006,0.502364,True,p_neg_100,0.004717,True,True,
